trial size orLarge phase dur orSmall task response rt
177 8 180 0.0 6 0.5 equ m 1.34072141181
178 8 90 0.2 6 0.5 comp down 1.14072317492
179 8 270 0.0 6 -1.5 equ n 1.65798500051
180 8 180 0.8 6 -1.0 comp right 0.787985387633
181 8 90 0.0 6 2.0 equ n 1.09370749127
182 8 180 0.6 6 -1.0 comp right 0.917291645188
183 8 180 0.4 6 0.5 equ m 1.86994825266
184 8 270 0.6 6 0.5 equ m 1.42297749004
185 8 0 0.0 6 0.0 comp left 0.987860973246
186 8 180 0.8 6 1.0 equ m 1.5170981628
187 8 270 0.0 6 -1.0 comp down 0.929039720999
188 8 90 0.2 6 -2.0 equ n 2.0227801748
189 8 0 0.0 6 -2.0 comp left 0.693819103933
190 8 270 0.2 6 -1.5 comp down 0.682120088632
191 8 90 0.4 6 0.0 equ n 0.999607899203
192 8 270 0.4 6 0.0 equ n 1.01137897213
193 8 0 0.2 6 0.5 comp right 1.35242540982
194 8 270 0.0 6 0.5 comp down 1.17599576546
195 8 180 0.0 6 0.0 equ n 1.84639345839
196 8 270 0.4 6 0.5 equ m 1.12896934983
197 8 90 0.0 6 -1.0 equ n 1.03487972318
198 8 0 0.6 6 2.0 equ n 0.882025953775
199 8 0 0.0 6 0.5 equ n 1.28185263219
200 8 180 0.8 6 1.0 comp left 0.882056616594
201 8 270 0.6 6 -1.5 comp down 1.08191802065
202 8 0 0.2 6 -2.0 comp left 0.717392679175
203 8 90 0.6 6 -0.5 equ n 1.09372818867
204 8 0 0.2 6 -0.5 equ n 0.940810793925
205 8 180 0.2 6 -1.0 comp right 0.693886945419
206 8 180 0.2 6 0.5 equ m 1.17600074817
207 8 270 0.6 6 -0.5 equ n 2.64607901119
208 8 270 0.8 6 0.0 equ n 0.776166404052
209 8 180 0.6 6 1.0 equ n 1.25835226443
210 8 180 0.2 6 1.0 comp left 0.905505240849
211 8 270 0.2 6 -1.0 comp down 1.03491881827
212 8 90 0.8 6 0.5 equ m 1.39945757473
213 8 0 0.0 6 -1.0 comp left 0.764392648129
214 8 90 0.0 6 2.0 comp down 0.905501407999
215 8 180 0.0 6 1.0 equ n 1.42297174076
216 8 270 0.8 6 2.0 comp up 1.25838331053
217 8 90 0.0 6 0.0 equ m 2.08154316769
218 8 90 0.6 6 1.0 comp down 0.905560433926
219 8 270 0.8 6 -2.0 comp down 0.89378437829
220 8 90 0.0 6 -1.0 comp up 0.811426346185
221 8 90 0.0 6 1.5 comp down 0.976104848443
222 8 90 0.8 6 0.0 equ m 1.59939793555
223 8 90 0.2 6 1.0 comp down 0.835011036699
224 8 270 0.8 6 2.0 equ n 0.964341824507
225 8 180 0.8 6 -2.0 equ n 1.17603792684
226 8 0 0.4 6 2.0 equ n 0.964354472919
227 8 90 0.6 6 -1.0 comp up 1.23485764595
228 8 90 0.4 6 -1.0 comp up 0.717397661883
229 8 270 0.0 6 1.0 comp up 1.62290711887
230 8 270 0.2 6 2.0 comp up 0.764415261958
231 8 90 0.8 6 -1.0 comp up 0.999645077871
232 8 90 0.0 6 -2.0 equ n 1.21133006493
233 8 0 0.2 6 -0.5 comp left 0.858484191209
234 8 90 0.2 6 1.5 equ n 1.63479930993
235 8 90 0.4 6 2.0 equ n 1.0231331805
236 8 180 0.2 6 -2.0 comp right 0.717395745456
237 8 90 0.6 6 0.0 equ m 1.3406620026
238 8 90 0.8 6 -0.5 equ n 0.987863272958
239 8 180 0.6 6 -2.0 equ n 0.940843756456
240 8 180 0.0 6 1.5 equ m 1.17604635911
241 8 0 0.8 6 0.0 equ m 1.39947827213
242 8 90 0.6 6 0.5 comp up 1.16426110464
243 8 90 0.0 6 1.5 equ m 1.66991322039
244 8 90 0.0 6 0.5 comp down 1.81111090243
245 8 90 0.4 6 0.5 comp down 1.29366433335
246 8 90 0.2 6 -1.5 comp up 0.693885412278
247 8 180 0.4 6 -2.0 equ n 1.11721974088
248 8 0 0.4 6 1.5 equ n 1.26992057947
249 8 0 0.8 6 -0.5 comp left 0.740898412931
250 8 0 0.2 6 1.0 equ m 1.1642645542
251 8 270 0.6 6 0.0 equ n 1.28187256302
252 8 0 0.0 6 1.0 equ m 1.23484729724
253 8 270 0.4 6 -1.0 comp down 0.940756750708
254 8 0 0.0 6 -0.5 equ m 5.75080825274
255 8 90 0.0 6 1.0 equ m 1.21152707354
256 8 90 0.4 6 0.5 equ m 1.65820807252
257 8 270 0.0 6 1.5 equ n 1.51707133283
258 8 90 0.0 6 0.5 equ m 4.84522520499
259 8 90 0.8 6 1.5 comp down 0.729110475455
260 8 270 0.6 6 -1.5 equ n 1.17603294413
261 8 0 0.2 6 1.5 equ n 1.14077146886
262 8 90 0.4 6 -1.0 equ n 1.88162388756
263 8 0 0.0 6 0.5 comp left 1.15251647839
264 8 90 0.2 6 -1.0 equ n 1.48179414286
265 8 180 0.6 6 0.0 equ m 1.84636777828
266 8 0 0.8 6 0.5 equ n 1.22307469118
267 8 270 0.4 6 -1.5 comp down 0.75264917174
268 8 180 0.6 6 -1.5 comp right 0.693858582312
269 8 90 0.4 6 1.0 equ n 1.44651810275
270 8 270 0.2 6 1.5 equ n 0.905574232193
271 8 90 0.8 6 2.0 equ n 0.976098332594
272 8 270 0.2 6 0.5 equ m 1.10545863337
273 8 90 0.6 6 2.0 equ n 1.24661262089
274 8 0 0.6 6 1.0 comp right 0.858525586014
275 8 0 0.4 6 -0.5 equ m 2.30502030837
276 8 90 0.2 6 1.5 comp down 0.9643238101
277 8 180 0.4 6 0.5 comp right 0.846741098105
278 8 90 0.8 6 1.0 equ m 1.37593459314
279 8 180 0.2 6 1.0 equ n 0.940838773748
280 8 180 0.6 6 2.0 equ n 0.82321045081
