trial size orLarge phase dur orSmall task response rt
188 8 180 0.0 6 0.5 comp left 0.705607019889
189 8 270 0.2 6 -1.5 equ n 0.94083746738
190 8 270 0.0 6 -1.0 equ n 1.03492060082
191 8 180 0.0 6 1.0 equ n 1.45829163527
192 8 270 0.6 6 -1.5 comp down 0.75267924933
193 8 0 0.8 6 1.5 comp right 0.846708339872
194 8 0 0.0 6 -1.0 comp left 1.27009087271
195 8 270 0.4 6 -0.5 comp down 2.79892856855
196 8 270 0.8 6 1.5 comp up 0.823206145724
197 8 0 0.4 6 -2.0 comp left 0.717373448366
198 8 90 0.0 6 0.0 comp up 1.58762959304
199 8 270 0.8 6 -0.5 comp down 0.917439143173
200 8 90 0.4 6 1.0 comp down 0.964325096691
201 8 270 0.0 6 1.5 equ n 1.23482914933
202 8 90 0.4 6 -0.5 equ m 0.9055278335
203 8 0 0.6 6 1.0 equ n 1.21130549134
204 8 270 0.2 6 1.5 comp up 0.776187576004
205 8 270 0.6 6 1.0 comp up 0.893805099477
206 8 180 0.6 6 -1.5 equ m 2.04628956399
207 8 270 0.0 6 1.0 equ n 1.05842777767
208 8 0 0.0 6 -1.5 equ m 0.84670335718
209 8 270 0.4 6 -2.0 comp down 5.16272772325
210 8 270 0.4 6 -1.0 equ n 2.0110117427
211 8 90 0.8 6 1.0 comp down 1.56412164966
212 8 90 0.6 6 -1.5 equ m 1.2113254221
213 8 270 0.8 6 -2.0 comp down 0.776181826775
214 8 0 0.0 6 0.0 equ n 2.89304773073
215 8 90 0.6 6 -2.0 comp up 1.05841896217
216 8 270 0.8 6 -1.5 comp down 0.976091908407
217 8 180 0.6 6 -0.5 equ m 0.97608270956
218 8 180 0.0 6 -1.0 comp right 2.08159268205
219 8 0 0.0 6 0.0 comp right 1.45827285433
220 8 90 0.4 6 -0.5 comp up 1.3289061503
221 8 0 0.0 6 -2.0 comp left 0.917308060103
222 8 180 0.4 6 -1.0 equ m 1.11724727135
223 8 270 0.8 6 -1.5 equ n 1.95219033258
224 8 0 0.0 6 1.0 comp right 0.752632488788
225 8 180 0.8 6 0.0 equ n 2.31673382438
226 8 180 0.2 6 -1.5 comp left 0.917269731755
227 8 90 0.2 6 -1.0 equ m 1.38773254305
228 8 90 0.0 6 -0.5 comp down 1.83462991845
229 8 180 0.8 6 0.5 equ n 1.15254464012
230 8 90 0.0 6 -2.0 comp up 0.823213811382
231 8 90 0.4 6 -1.0 comp up 1.71699131437
232 8 180 0.0 6 0.5 equ n 1.54060987348
233 8 270 0.2 6 0.5 comp up 0.834961458924
234 8 90 0.4 6 0.5 comp down 1.07017619174
235 8 90 0.4 6 0.0 equ m 1.44653708866
236 8 270 0.0 6 -2.0 comp down 1.79934903083
237 8 90 0.4 6 -1.5 comp up 0.835010135954
238 8 90 0.4 6 1.5 comp down 0.987869451987
239 8 0 0.8 6 0.5 comp right 0.729145242716
240 8 90 0.0 6 1.5 comp down 0.952542570361
241 8 270 0.8 6 1.0 equ n 1.05841397942
242 8 270 0.2 6 2.0 equ m 1.41123205418
243 8 0 0.2 6 -1.5 comp left 1.09373012913
244 8 0 0.2 6 0.0 equ m 0.917281996808
245 8 180 0.8 6 2.0 comp left 0.846711022838
246 8 180 0.4 6 0.0 equ n 1.54057499464
247 8 90 0.4 6 2.0 equ n 1.27009163931
248 8 0 0.0 6 -1.0 equ n 2.2696903412
249 8 0 0.2 6 -0.5 comp right 0.917348304938
250 8 180 0.8 6 -0.5 comp right 1.14074256632
251 8 90 0.8 6 0.0 comp down 1.12897537131
252 8 0 0.8 6 1.0 comp right 1.91673658404
253 8 0 0.8 6 -1.5 equ m 1.02316413779
254 8 270 0.0 6 -1.5 equ n 1.69344389281
255 8 180 0.2 6 -1.5 equ m 1.29362411285
256 8 270 0.2 6 -1.5 comp down 1.17602077092
257 8 270 0.4 6 0.5 comp up 0.95257514948
258 8 0 0.8 6 -1.5 comp left 0.987833423365
259 8 90 0.8 6 0.5 equ m 1.48177121562
260 8 0 0.6 6 -2.0 equ m 1.28186649998
261 8 90 0.0 6 2.0 comp down 3.98682232073
262 8 270 0.2 6 1.0 comp up 0.823210361821
263 8 270 0.6 6 -2.0 equ n 2.57549099613
264 8 270 0.4 6 -1.5 comp down 1.79932718369
265 8 0 0.0 6 -0.5 comp right 0.729121862387
266 8 180 0.0 6 -0.5 comp left 2.39906701067
267 8 180 0.4 6 1.5 equ n 1.45827017137
268 8 270 0.0 6 1.5 comp up 1.03489530412
269 8 90 0.8 6 -0.5 comp up 1.11723960564
270 8 0 0.0 6 2.0 comp right 0.905512885423
271 8 0 0.4 6 1.0 equ m 1.3053744433
272 8 270 0.6 6 -2.0 comp down 0.823204612592
273 8 0 0.6 6 0.5 comp right 0.870235447364
274 8 180 0.4 6 -2.0 equ n 1.81108249683
275 8 270 0.6 6 0.5 equ m 1.70523408486
276 8 270 0.2 6 -1.0 comp up 2.41084302112
277 8 0 0.0 6 1.5 comp right 0.799726948666
278 8 270 0.0 6 0.5 equ m 1.2230642541
279 8 270 0.8 6 1.5 equ n 0.97609880747
280 8 180 0.6 6 1.0 equ n 0.834950343648
281 8 180 0.6 6 1.5 comp left 0.682101376238
282 8 180 0.2 6 1.5 comp left 0.799672139052
