trial size orLarge phase dur orSmall task response rt
335 8 270 0.2 6 1.0 equ m 0.917269930314
336 8 270 0.4 6 -0.5 equ m 0.987881194464
337 8 270 0.2 6 -0.5 equ m 0.729174707733
338 8 0 0.8 6 1.5 equ n 0.635046030994
339 8 0 0.8 6 -1.5 equ n 2.16388980772
340 8 180 0.0 6 -1.0 equ m 0.83495764474
341 8 270 0.6 6 0.5 equ n 2.2932587659
342 8 90 0.0 6 -2.0 equ n 1.42300487964
343 8 180 0.0 6 1.0 comp left 0.670277496807
344 8 180 0.0 6 1.5 equ n 2.15216655558
345 8 90 0.6 6 -2.0 comp up 0.705641963616
346 8 180 0.0 6 -1.0 comp right 0.834977959013
347 8 270 0.8 6 1.0 comp up 0.682301630163
348 8 270 0.8 6 -1.5 equ n 0.893793146271
349 8 270 0.2 6 1.5 equ n 1.02315865486
350 8 0 0.6 6 -2.0 equ n 0.811439082286
351 8 90 0.8 6 1.5 equ n 2.65787965748
352 8 180 0.6 6 1.5 equ n 0.964379496689
353 8 270 0.4 6 0.5 equ m 1.18781618879
354 8 0 0.8 6 1.0 comp right 0.705627781953
355 8 0 0.2 6 -0.5 comp left 0.858488855705
356 8 270 0.2 6 2.0 equ n 1.11725283566
357 8 90 0.4 6 -0.5 comp down 0.917309792285
358 8 90 0.6 6 -2.0 equ n 0.835000573016
359 8 270 0.2 6 0.0 comp down 2.28151864908
360 8 270 0.0 6 -2.0 comp down 0.78794581685
